ticker,date,forward_return,z_sentiment,mkt_rf,rf,smb_3,hml_3,smb_5,hml_5,rmw,cma,mom
ADBE,2015-04-28,0.05261773449926643,-0.4623010800289083,0.27,0.0,0.18,1.06,0.24,1.06,0.06,0.46,-0.75
ADBE,2015-04-29,0.031832938857645265,-0.4623120252554482,-0.39,0.0,-0.73,0.72,-0.72,0.72,-0.77,-0.01,-1.23
ADBE,2015-04-30,0.050092102422869544,-0.4623120252554482,-1.11,0.0,-1.06,0.71,-1.01,0.71,0.25,0.47,-1.13
ADBE,2015-05-01,0.044354302971510995,-0.46232294731748746,1.01,0.0,-0.3,-0.61,-0.31,-0.61,0.25,-0.17,1.0
ADBE,2015-05-06,0.05880769409243336,-0.46232294731748746,-0.31,0.0,0.64,-0.12,0.6,-0.12,-0.25,0.11,0.45
ADBE,2015-05-07,0.04589857020068688,-0.46233384628848634,0.39,0.0,0.08,-0.37,0.01,-0.37,-0.26,0.0,0.85
ADBE,2015-05-13,0.03606640780043224,-0.46234472224159523,0.01,0.0,-0.01,0.04,-0.01,0.04,-0.12,0.04,-0.08
ADBE,2015-05-18,-0.01888930778019504,-0.46234472224159523,0.44,0.0,0.75,-0.11,0.74,-0.11,-0.18,-0.28,0.76
ADBE,2015-05-19,-0.0028887634890651936,-0.46234472224159523,-0.09,0.0,-0.12,0.23,-0.09,0.23,-0.1,-0.03,0.84
ADBE,2015-05-20,0.0011304652330190734,-0.46234472224159523,-0.05,0.0,0.2,-0.1,0.17,-0.1,-0.16,0.02,-0.19
ADBE,2015-05-21,0.021350561976520854,-0.46234472224159523,0.23,0.0,-0.28,0.02,-0.28,0.02,0.09,-0.17,-0.5
ADBE,2015-05-22,0.043853099651196326,-0.46234472224159523,-0.22,0.0,-0.1,-0.13,-0.12,-0.13,-0.12,-0.07,0.31
ADBE,2015-05-26,0.05090726920937505,-0.46234472224159523,-1.01,0.0,-0.02,-0.02,-0.03,-0.02,-0.1,0.14,0.37
ADBE,2015-05-27,0.04715567124011533,-0.46234472224159523,0.93,0.0,0.34,-0.32,0.3,-0.32,-0.04,-0.3,0.8
ADBE,2015-05-28,0.0339915188054285,-0.462366405385201,-0.11,0.0,0.09,0.15,0.1,0.15,-0.22,0.1,0.22
ADBE,2015-05-29,0.027690005598812517,-0.462366405385201,-0.58,0.0,0.01,0.05,0.05,0.05,-0.27,-0.04,0.13
ADBE,2015-06-01,0.014273185807511801,-0.4623772127204613,0.17,0.0,-0.03,-0.23,-0.05,-0.23,0.23,-0.32,0.4
ADBE,2015-06-02,0.014031605498172617,-0.4623772127204613,-0.02,0.0,0.33,0.36,0.33,0.36,-0.19,0.16,-0.84
ADBE,2015-06-03,0.007737461223431996,-0.4623772127204613,0.39,0.0,0.89,-0.25,0.87,-0.25,-0.15,-0.05,0.29
ADBE,2015-06-04,0.022222222222222143,-0.4623772127204613,-0.88,0.0,-0.1,0.0,-0.09,0.0,0.18,-0.02,0.15
ADBE,2015-06-05,0.0219375566085398,-0.4623772127204613,0.06,0.0,0.83,0.1,0.84,0.1,-0.53,-0.37,-0.18
ADBE,2015-06-08,0.02341343546465713,-0.46238799732736147,-0.66,0.0,0.03,0.01,0.04,0.01,0.05,0.07,-0.04
ADBE,2015-06-10,0.012946189176769485,-0.46238799732736147,1.19,0.0,0.15,0.21,0.17,0.21,-0.04,0.06,-0.08
ADBE,2015-06-12,0.02541946861735611,-0.46238799732736147,-0.63,0.0,0.33,0.12,0.35,0.12,0.07,0.12,0.09
ADBE,2015-06-15,0.04081116804094065,-0.46238799732736147,-0.45,0.0,0.12,-0.14,0.16,-0.14,-0.2,-0.26,0.29
ADBE,2015-06-16,0.03227413213492469,-0.4627516770225247,0.57,0.0,0.11,-0.01,0.11,-0.01,0.11,-0.06,0.11
ADBE,2015-06-19,0.018695176288798132,-0.46248404773256624,-0.43,0.0,0.56,-0.2,0.52,-0.2,0.08,-0.06,0.38
ADBE,2015-06-23,-0.034829486006202504,-0.46252616111908057,0.12,0.0,0.25,0.29,0.25,0.29,-0.1,-0.03,-0.26
ADBE,2015-06-24,-0.02901676408476317,-0.46401093750733946,-0.79,0.0,-0.12,0.13,-0.14,0.13,0.16,0.0,0.01
ADBE,2015-06-25,-0.04777224231116295,-0.4625575175185535,-0.25,0.0,0.36,-0.21,0.33,-0.21,0.16,-0.08,0.87
ADBE,2015-06-26,-0.025985032407407793,-0.4625575175185535,-0.06,0.0,-0.22,0.4,-0.19,0.4,0.33,0.34,0.04
ADBE,2015-06-29,-0.01267222926631284,-0.4625575175185535,-2.14,0.0,-0.45,0.17,-0.42,0.17,0.33,0.11,0.32
ADBE,2015-07-01,0.012972515328540934,-0.4625575175185535,0.61,0.0,-0.77,-0.04,-0.75,-0.04,0.21,0.08,1.6
ADBE,2015-07-02,0.008049554500048295,-0.4625575175185535,-0.11,0.0,-0.57,-0.1,-0.61,-0.1,-0.05,0.0,-0.34
ADBE,2015-07-06,0.019378851659549667,-0.4625575175185535,-0.37,0.0,0.19,-0.56,0.1,-0.56,-0.2,-0.22,1.42
ADBE,2015-07-08,0.02750349589186807,-0.46257831391971754,-1.68,0.0,0.0,0.09,-0.02,0.09,0.15,0.11,0.56
ADBE,2015-07-10,0.037597798068974564,-0.46257831391971754,1.23,0.0,0.23,-0.52,0.18,-0.52,-0.21,-0.11,1.08
ADBE,2015-07-13,0.030206274689671853,-0.4625990246508459,1.14,0.0,-0.08,-0.43,-0.11,-0.43,0.09,-0.27,0.0
ADBE,2015-07-14,0.023568205147889598,-0.46260934805540527,0.48,0.0,0.17,0.1,0.15,0.1,-0.29,-0.26,-0.27
ADBE,2015-07-15,0.026668226239226156,-0.46262993127065605,-0.18,0.0,-0.79,-0.06,-0.79,-0.06,-0.22,-0.29,1.28
ADBE,2015-07-16,0.04362586342662089,-0.46264019121179634,0.77,0.0,-0.16,-0.64,-0.25,-0.64,-0.25,-0.66,0.77
ADBE,2015-07-21,0.05283902927116402,-0.46264019121179634,-0.46,0.0,0.01,0.3,0.07,0.3,-0.19,0.0,-0.39
ADBE,2015-07-22,0.024278446710906953,-0.46264019121179634,-0.17,0.0,0.19,0.23,0.27,0.23,-0.38,0.09,1.08
ADBE,2015-07-23,-0.02194936329939523,-0.46264019121179634,-0.58,0.0,-0.39,-0.31,-0.43,-0.31,-0.05,-0.05,-0.14
ADBE,2015-07-24,-0.08286004489641297,-0.46264019121179634,-1.09,0.0,-0.62,0.04,-0.67,0.04,0.05,-0.05,1.05
ADBE,2015-07-27,-0.06705868372184254,-0.46264019121179634,-0.74,0.0,-0.25,0.05,-0.24,0.05,0.1,0.39,0.21
ADBE,2015-07-28,-0.04045160261786984,-0.46265043012846724,1.23,0.0,-0.37,-0.14,-0.36,-0.14,0.01,0.14,-0.91
ADBE,2015-07-29,-0.0166977736808801,-0.46265043012846724,0.75,0.0,-0.39,0.53,-0.24,0.53,0.95,0.32,-1.01
ADBE,2015-07-30,-0.023250084492094314,-0.46265043012846724,0.1,0.0,0.15,-0.27,0.17,-0.27,0.12,-0.17,0.2
ADBE,2015-07-31,-0.041712382705849205,-0.46265043012846724,-0.15,0.0,0.85,-1.01,0.75,-1.01,0.26,-0.03,1.2
ADBE,2015-08-03,-0.06646196020511641,-0.4626606480852267,-0.34,0.0,-0.33,-0.2,-0.33,-0.2,0.06,0.06,0.99
ADBE,2015-08-05,-0.060685988549685765,-0.46267084514636914,0.36,0.0,-0.02,-0.41,-0.11,-0.41,-0.02,-0.07,0.8
ADBE,2015-08-06,-0.06448476571753625,-0.46267084514636914,-0.88,0.0,-0.53,1.93,-0.34,1.93,0.32,0.81,-2.1
ADBE,2015-08-07,-0.035191723015988385,-0.46267084514636914,-0.36,0.0,-0.48,-0.3,-0.45,-0.3,0.27,0.09,1.01
ADBE,2015-08-10,-0.060990264721368814,-0.4626810213759261,1.31,0.0,0.14,0.7,0.18,0.7,0.17,0.04,-2.0
ADBE,2015-08-13,-0.06938677076885769,-0.46270131159510364,-0.14,0.0,-0.47,0.08,-0.44,0.08,0.13,-0.1,1.33
ADBE,2015-08-17,-0.07191423424202881,-0.46271142571148594,0.6,0.0,0.44,-0.86,0.34,-0.86,-0.21,-0.46,0.72
ADBE,2015-08-18,-0.0710237085760046,-0.4627215192498084,-0.35,0.0,-0.63,0.37,-0.61,0.37,0.36,0.07,0.2
ADBE,2015-08-19,-0.049485297038076026,-0.4627215192498084,-0.85,0.0,-0.12,-0.22,-0.2,-0.22,-0.1,-0.03,1.2
ADBE,2015-08-20,0.007618783828968745,-0.4627215192498084,-2.24,0.0,-0.27,0.55,-0.2,0.55,0.65,0.63,-0.41
ADBE,2015-08-21,0.07341195275637613,-0.4627215192498084,-2.95,0.0,1.86,0.14,1.83,0.14,-0.71,0.82,-0.13
ADBE,2015-08-24,0.15120511464277797,-0.4627315922728092,-3.91,0.0,0.34,-0.43,0.28,-0.43,0.46,0.16,-0.02
ADBE,2015-08-26,0.07500317192588102,-0.46274164484297137,3.68,0.0,-1.36,-0.33,-1.42,-0.33,0.17,-0.68,0.42
ADBE,2015-08-27,0.020402900852102057,-0.4627516770225247,2.4,0.0,-0.72,0.61,-0.63,0.61,-0.3,-0.22,-2.05
ADBE,2015-09-01,0.10211873081168066,-0.46276168887344665,-2.91,0.0,0.31,-0.5,0.24,-0.5,-0.03,0.07,0.84
ADBE,2015-09-02,0.08724916328504251,-0.46276168887344665,1.82,0.0,-0.14,-0.92,-0.3,-0.92,0.18,-0.7,1.0
ADBE,2015-09-03,0.09601630071971723,-0.46276168887344665,0.17,0.0,-0.34,0.74,-0.2,0.74,0.33,0.75,-0.72
ADBE,2015-09-04,0.10742622189879358,-0.46278165183605346,-1.39,0.0,0.91,-0.57,0.83,-0.57,-0.07,-0.48,0.7
ADBE,2015-09-09,0.04763124876539737,-0.46278165183605346,-1.34,0.0,0.15,0.14,0.16,0.14,0.21,0.04,0.29
ADBE,2015-09-10,0.06505721658349306,-0.46279160307044387,0.49,0.0,-0.11,-0.36,-0.18,-0.36,-0.21,-0.68,0.3
ADBE,2015-09-16,0.07748662558497088,-0.4625051482027324,0.85,0.0,0.01,0.43,0.05,0.43,0.31,0.24,-1.7
ADBE,2015-09-17,0.10409663634035282,-0.4628508908464202,-0.17,0.0,0.92,-1.49,0.77,-1.49,-0.26,-0.5,1.1
ADBE,2015-09-22,0.017363495484544966,-0.46286070276521274,-1.29,0.0,-0.28,0.13,-0.29,0.13,0.3,0.08,0.4
ADBE,2015-09-23,0.03461987233301356,-0.4642555982127403,-0.27,0.0,-0.16,-0.15,-0.21,-0.15,-0.19,-0.28,1.98
ADBE,2015-09-24,0.047074207792292766,-0.4642555982127403,-0.36,0.0,0.27,0.52,0.27,0.52,-0.08,0.03,-0.56
ADBE,2015-09-25,0.06868758899469207,-0.4642555982127403,-0.22,0.0,-1.68,1.87,-1.45,1.87,0.53,0.68,-0.51
ADBE,2015-09-28,0.09351722208920155,-0.4642555982127403,-2.63,0.0,-0.31,1.17,-0.22,1.17,0.64,0.7,-0.35
ADBE,2015-09-29,0.1086057618700016,-0.46286070276521274,-0.06,0.0,-0.74,0.7,-0.61,0.7,0.71,0.59,-0.43
ADBE,2015-09-30,0.0717587136740796,-0.4628704950208413,1.88,0.0,-0.43,-0.44,-0.5,-0.44,-0.42,-0.35,0.27
ADBE,2015-10-01,0.05862690939832094,-0.4628704950208413,0.13,0.0,-0.45,-0.06,-0.52,-0.06,-0.15,-0.2,0.64
ADBE,2015-10-05,0.05265615639903931,-0.45801834422658233,1.93,0.0,0.61,0.77,0.74,0.77,0.11,0.68,-1.96
ADBE,2015-10-06,0.06881973582314704,-0.44829932517132887,-0.43,0.0,-0.24,1.64,-0.08,1.64,0.34,0.59,-3.06
ADBE,2015-10-07,0.12275265143922165,-0.44832361064908455,0.94,0.0,0.77,-0.24,0.77,-0.24,-0.12,0.07,-0.33
ADBE,2015-10-08,0.10247994269699734,-0.44832361064908455,0.85,0.0,0.23,0.74,0.34,0.74,0.52,0.75,-1.61
ADBE,2015-10-09,0.07134339511698728,-0.44832361064908455,0.12,0.0,0.22,-1.08,0.11,-1.08,0.14,-0.18,0.42
ADBE,2015-10-12,0.07578647222498502,-0.44832361064908455,0.06,0.0,-0.38,-0.08,-0.42,-0.08,0.11,-0.11,1.83
ADBE,2015-10-13,0.09037653820310942,-0.44832361064908455,-0.73,0.0,-0.74,0.66,-0.67,0.66,0.33,0.19,-0.17
ADBE,2015-10-14,0.0840094633622468,-0.44837203647225876,-0.6,0.0,-0.29,-0.06,-0.29,-0.06,-0.42,0.41,-0.77
ADBE,2015-10-15,0.025930622185633023,-0.4483961771064978,1.56,0.0,0.67,-0.09,0.62,-0.09,-1.07,-0.45,0.67
ADBE,2015-10-16,0.012405531711247253,-0.4484202697474282,0.35,0.0,-0.46,-0.32,-0.53,-0.32,0.04,0.01,0.83
ADBE,2015-10-19,0.02138008322426499,-0.4484202697474282,0.0,0.0,0.16,-0.68,0.09,-0.68,0.15,-0.34,1.35
ADBE,2015-10-21,0.06536636552126529,-0.4484202697474282,-0.73,0.0,-0.88,-0.2,-0.89,-0.2,0.44,0.22,0.44
ADBE,2015-10-22,0.03787020697255605,-0.4484202697474282,1.5,0.0,-0.79,0.33,-0.77,0.33,0.05,0.59,-0.66
ADBE,2015-10-23,0.046665131409503235,-0.4484202697474282,1.09,0.0,-0.01,-0.56,-0.08,-0.56,0.21,-0.81,0.91
ADBE,2015-10-26,0.0355696059474242,-0.4484202697474282,-0.2,0.0,-0.34,-0.72,-0.45,-0.72,0.21,-0.15,1.73
ADBE,2015-10-27,0.042248648067869876,-0.4484202697474282,-0.42,0.0,-0.87,-0.93,-1.06,-0.93,-0.42,-0.5,1.7
ADBE,2015-10-28,0.04146890586378893,-0.4484202697474282,1.43,0.0,1.42,0.68,1.51,0.68,-0.69,-0.17,-0.72
ADBE,2015-10-30,0.043875470662888105,-0.4484202697474282,-0.42,0.0,0.2,-0.57,0.18,-0.57,0.37,0.07,-1.02
ADBE,2015-11-05,-0.010491491392813135,-0.44844431453802913,-0.07,0.0,0.02,0.49,0.03,0.49,0.02,0.12,1.07
ADBE,2015-11-06,0.0113573574988306,-0.44844431453802913,0.14,0.0,0.87,0.33,0.93,0.33,-0.53,-0.11,0.33
ADBE,2015-11-09,-0.0026726668709101675,-0.44844431453802913,-0.95,0.0,-0.24,-0.04,-0.31,-0.04,-0.63,-0.09,0.43
ADBE,2015-11-10,-0.014621175372976691,-0.44846831162071216,0.13,0.0,0.0,0.22,0.0,0.22,-0.14,0.21,0.86
ADBE,2015-11-11,0.002302369110629643,-0.44854001803691934,-0.43,0.0,-0.5,-0.18,-0.55,-0.18,-0.08,0.07,1.39
ADBE,2015-11-12,0.026640311491628932,-0.44854001803691934,-1.45,0.0,-0.52,-0.41,-0.58,-0.41,0.15,-0.3,0.7
ADBE,2015-11-13,0.05616715556672003,-0.44854001803691934,-1.06,0.0,0.32,0.36,0.34,0.36,-0.56,0.45,-0.58
ADBE,2015-11-16,0.06449817457996465,-0.44854001803691934,1.39,0.0,-0.6,0.48,-0.54,0.48,0.19,-0.13,-1.02
ADBE,2015-11-17,0.043304862034201586,-0.44854001803691934,-0.11,0.0,-0.12,-0.64,-0.23,-0.64,0.0,-0.17,0.87
ADBE,2015-11-18,0.00043827015447117645,-0.44854001803691934,1.61,0.0,-0.02,-0.08,-0.03,-0.08,-0.12,-0.41,-0.47
ADBE,2015-11-19,-0.0015257125805270277,-0.44854001803691934,-0.13,0.0,-0.25,-0.17,-0.28,-0.17,0.18,0.15,0.22
ADBE,2015-11-20,0.021893063823988035,-0.44854001803691934,0.35,0.0,0.43,-0.39,0.39,-0.39,0.29,0.01,0.89
ADBE,2015-11-23,0.02979554035502563,-0.44854001803691934,-0.01,0.0,0.65,-0.35,0.6,-0.35,0.09,-0.16,0.09
ADBE,2015-11-24,0.025000033171280522,-0.44854001803691934,0.21,0.0,0.69,0.25,0.73,0.25,0.18,0.08,-1.35
ADBE,2015-11-25,0.026479245876265045,-0.44854001803691934,0.07,0.0,0.88,-0.54,0.85,-0.54,-0.09,-0.1,0.02
ADBE,2015-11-27,0.03428451475410865,-0.44854001803691934,0.09,0.0,0.24,-0.29,0.21,-0.29,-0.16,0.09,0.79
ADBE,2015-11-30,0.04176688971203757,-0.4485638257007984,-0.48,0.0,0.12,0.67,0.19,0.67,-0.24,0.09,-0.63
ADBE,2015-12-01,0.015018901607934954,-0.44861130015480577,0.97,0.0,-0.66,0.25,-0.64,0.25,-0.09,-0.15,0.48
ADBE,2015-12-02,-0.0005433104128139687,-0.44865858770151396,-1.01,0.0,0.25,-0.7,0.19,-0.7,0.05,-0.15,0.98
ADBE,2015-12-03,0.027026944464527025,-0.44868216172922387,-1.5,0.0,-0.2,0.4,-0.18,0.4,0.32,0.25,-0.08
ADBE,2015-12-07,-0.005468726251273925,-0.44868216172922387,-0.83,0.0,-0.88,-0.68,-0.88,-0.68,0.69,0.16,0.67
ADBE,2015-12-08,-0.04219366217919862,-0.44868216172922387,-0.58,0.0,0.47,-1.19,0.25,-1.19,-0.16,-0.78,1.11
ADBE,2015-12-10,0.009667273147506927,-0.4494569868607295,0.3,0.0,0.11,-0.23,0.11,-0.23,0.15,-0.21,-0.54
ADBE,2015-12-11,-0.0341281467914899,-0.4494569868607295,-2.02,0.0,-0.23,-0.06,-0.21,-0.06,0.19,0.35,0.41
ADBE,2015-12-15,-0.051584754810547695,-0.44868216172922387,1.1,0.0,0.05,0.78,0.22,0.78,-0.77,0.14,0.06
ADBE,2015-12-16,-0.06676430950624501,-0.44868216172922387,1.47,0.0,0.02,-0.68,0.02,-0.68,-0.13,-0.17,-0.17
ADBE,2015-12-17,-0.0664542962806619,-0.4487056894425375,-1.46,0.0,0.4,-0.36,0.32,-0.36,-0.23,-0.1,0.71
ADBE,2015-12-18,-0.03625011112797061,-0.4487056894425375,-1.69,0.0,0.75,-0.37,0.69,-0.37,-0.3,0.21,-0.77
ADBE,2015-12-22,-0.0751439253324443,-0.4487526064708512,0.89,0.0,-0.07,0.52,0.01,0.52,0.21,0.52,-1.08
ADBE,2015-12-23,-0.08247093780649506,-0.4487526064708512,1.29,0.0,0.12,0.57,0.21,0.57,-0.01,0.11,-1.86
ADBE,2015-12-28,-0.10276009149442344,-0.44877599605695473,-0.28,0.0,-0.47,-0.36,-0.54,-0.36,0.08,-0.08,1.39
ADBE,2015-12-29,-0.06503728583394408,-0.44877599605695473,1.05,0.0,0.09,-0.27,0.03,-0.27,0.01,-0.35,0.24
ADBE,2015-12-30,-0.05950879766569994,-0.44877599605695473,-0.74,0.0,-0.17,-0.15,-0.18,-0.15,0.05,0.16,0.49
ADBE,2015-12-31,-0.06376416156578502,-0.44877599605695473,-0.92,0.0,-0.24,0.23,-0.21,0.23,-0.12,0.09,-0.96
ADBE,2016-01-04,-0.04327501689798463,-0.44877599605695473,-1.59,0.0,-0.87,0.52,-0.77,0.52,0.35,0.42,-1.93
ADBE,2016-01-05,-0.0647606233993887,-0.44877599605695473,0.13,0.0,-0.18,0.0,-0.22,0.0,0.08,0.28,0.68
ADBE,2016-01-07,-0.15901692371102105,-0.44877599605695473,-2.44,0.0,-0.3,0.08,-0.28,0.08,0.5,0.39,0.86
ADBE,2016-01-08,-0.15936255256878717,-0.4487526064708512,-1.11,0.0,-0.49,-0.03,-0.52,-0.03,0.24,0.06,-0.12
ADBE,2016-01-11,-0.15495635376730177,-0.4487526064708512,-0.06,0.0,-0.64,0.4,-0.62,0.4,0.64,0.44,1.6
ADBE,2016-01-13,-0.13171013002112208,-0.4487526064708512,-2.66,0.0,-0.73,0.8,-0.59,0.8,0.41,0.73,0.16
ADBE,2016-01-14,-0.1216036239113033,-0.4487526064708512,1.65,0.0,0.02,-0.41,-0.04,-0.41,-0.59,-0.45,-0.64
ADBE,2016-01-15,-0.08209038740760577,-0.4487526064708512,-2.13,0.0,0.4,-0.22,0.41,-0.22,0.36,0.35,0.37
ADBE,2016-01-19,-0.09699485867098478,-0.454081673379931,-0.19,0.0,-1.34,-0.07,-1.37,-0.07,0.35,0.26,1.61
ADBE,2016-01-20,-0.08039571865528328,-0.454081673379931,-0.94,0.0,1.87,-1.26,1.7,-1.26,0.08,-0.56,-0.12
ADBE,2016-01-25,-0.03860779766883604,-0.44863496722251783,-1.7,0.0,-0.38,-0.98,-0.53,-0.98,0.35,-0.04,1.58
ADBE,2016-01-26,-0.002416838369752261,-0.44863496722251783,1.52,0.0,0.41,1.18,0.62,1.18,0.64,0.71,-1.94
ADBE,2016-01-27,0.020624632073903193,-0.44863496722251783,-1.11,0.0,-0.56,1.7,-0.4,1.7,-0.19,1.09,-0.47
ADBE,2016-01-28,0.007453915142390022,-0.44863496722251783,0.49,0.0,-0.47,1.26,-0.56,1.26,-0.29,-0.48,0.43
ADBE,2016-02-03,-0.020570492130208673,-0.4485638257007984,0.46,0.0,-0.33,0.45,-0.24,0.45,0.41,0.36,-2.41
ADBE,2016-02-04,-0.014474293552172224,-0.4485638257007984,0.27,0.0,0.11,0.35,0.29,0.35,0.23,0.14,-2.03
ADBE,2016-02-05,0.06502527429697347,-0.4485638257007984,-2.06,0.0,-1.07,1.63,-0.7,1.63,1.01,1.39,-0.7
ADBE,2016-02-08,0.1378435263561264,-0.4485638257007984,-1.51,0.0,-0.01,0.83,0.15,0.83,1.69,0.92,1.1
ADBE,2016-02-09,0.14895057856845706,-0.4485638257007984,-0.08,0.0,-0.47,-0.29,-0.55,-0.29,-0.03,0.03,1.76
ADBE,2016-02-10,0.13862043413104086,-0.4485638257007984,0.01,0.0,-0.05,-0.55,-0.21,-0.55,-0.29,-0.77,0.64
ADBE,2016-02-12,0.13251602849554556,-0.44854001803691934,1.98,0.0,-0.52,1.09,-0.25,1.09,-0.4,0.35,-1.29
ADBE,2016-02-16,0.11777384937883983,-0.4485875863604053,1.78,0.0,0.52,-0.52,0.51,-0.52,-0.02,-0.27,-1.36
ADBE,2016-02-17,0.09908369898034564,-0.44861130015480577,1.74,0.0,-0.06,-0.65,-0.15,-0.65,-0.39,-0.47,-2.33
ADBE,2016-02-18,0.16006456705624927,-0.44861130015480577,-0.51,0.0,0.0,0.21,-0.02,0.21,0.39,0.53,0.1
ADBE,2016-02-19,0.14381101593210355,-0.44861130015480577,0.06,0.0,0.43,-0.58,0.29,-0.58,-0.65,-0.39,1.45
ADBE,2016-02-22,0.10453453684751612,-0.4485638257007984,1.43,0.0,-0.27,0.26,-0.19,0.26,0.25,-0.26,-1.59
ADBE,2016-02-23,0.10942583364246139,-0.4485638257007984,-1.21,0.0,0.47,-0.5,0.37,-0.5,0.76,0.46,1.51
ADBE,2016-02-24,0.1090865340909195,-0.4485638257007984,0.54,0.0,0.7,-0.29,0.65,-0.29,-0.03,0.1,-0.21
ADBE,2016-02-25,0.06598986156627396,-0.4485638257007984,1.1,0.0,-0.43,0.22,-0.45,0.22,-0.06,-0.26,0.43
ADBE,2016-02-29,0.10135052376710907,-0.4485638257007984,-0.69,0.0,0.65,0.25,0.7,0.25,0.15,0.42,-0.89
ADBE,2016-03-01,0.061446193690265494,-0.4485638257007984,2.34,0.0,-0.66,0.39,-0.66,0.39,-0.58,-0.59,-0.15
ADBE,2016-03-02,0.07659242356838147,-0.4485638257007984,0.54,0.0,0.52,0.68,0.6,0.68,-0.71,-0.13,-2.5
ADBE,2016-03-04,0.09271290131673005,-0.4485638257007984,0.37,0.0,0.29,0.29,0.34,0.29,0.1,0.06,-0.98
ADBE,2016-03-07,0.12090237153958872,-0.4485638257007984,0.21,0.0,1.2,0.55,1.31,0.55,-0.48,0.44,-2.39
ADBE,2016-03-08,0.11179609337004237,-0.4485638257007984,-1.27,0.0,-1.17,-0.47,-1.28,-0.47,0.66,0.14,3.61
ADBE,2016-03-09,0.10320163478596034,-0.4485638257007984,0.5,0.0,0.01,0.41,0.1,0.41,0.24,0.17,-0.11
ADBE,2016-03-10,0.09546256475881454,-0.4485638257007984,-0.1,0.0,-0.86,0.62,-0.77,0.62,0.31,0.21,0.55
ADBE,2016-03-11,0.08627904847610823,-0.4485638257007984,1.69,0.0,0.28,0.23,0.31,0.23,-0.42,-0.35,-1.97
ADBE,2016-03-14,0.08642680678587311,-0.44861130015480577,-0.12,0.0,-0.08,-0.9,-0.16,-0.9,-0.02,-0.25,-0.08
ADBE,2016-03-15,0.08764252504748704,-0.44861130015480577,-0.35,0.0,-1.49,0.69,-1.47,0.69,0.43,0.1,2.09
ADBE,2016-03-16,0.07927873016136733,-0.4544985373100063,0.63,0.0,0.1,-0.09,0.11,-0.09,0.59,-0.05,-1.17
ADBE,2016-03-17,0.07325482474824319,-0.4549823718825934,0.71,0.0,0.83,0.59,0.96,0.59,0.12,0.69,-0.92
ADBE,2016-03-21,0.04140542520059132,-0.4550518640164514,0.1,0.0,-0.22,-0.33,-0.29,-0.33,-0.09,-0.34,-0.16
ADBE,2016-03-23,0.0285372954525962,-0.45501718648219874,-0.85,0.0,-1.17,-0.15,-1.2,-0.15,0.68,0.01,3.15
ADBE,2016-03-24,0.03545186476114304,-0.45501718648219874,0.0,0.0,0.48,-0.06,0.44,-0.06,0.05,0.0,-0.51
ADBE,2016-03-28,0.04058441491421094,-0.45501718648219874,0.04,0.0,-0.03,0.16,-0.03,0.16,-0.04,0.25,0.84
ADBE,2016-03-29,0.025960074418105217,-0.45501718648219874,1.07,0.0,1.8,-1.19,1.67,-1.19,0.2,-0.59,-0.17
ADBE,2016-03-30,-0.0014928491306329672,-0.454964912929082,0.41,0.0,-0.3,0.16,-0.27,0.16,-0.07,0.06,0.09
ADBE,2016-03-31,0.004477592273782305,-0.454964912929082,-0.11,0.0,0.45,-0.49,0.42,-0.49,-0.11,-0.12,-1.0
ADBE,2016-04-05,-0.013061439433527333,-0.454964912929082,-0.94,0.0,-0.08,-0.38,-0.18,-0.38,0.09,0.17,0.17
ADBE,2016-04-06,-0.019916158233640013,-0.454964912929082,1.14,0.0,0.22,-0.76,0.09,-0.76,-0.54,-0.66,-1.43
ADBE,2016-04-07,0.005544937931645011,-0.454964912929082,-1.23,0.0,-0.05,-0.38,-0.1,-0.38,-0.01,0.19,0.3
ADBE,2016-04-08,0.005740415831606116,-0.45499979636630505,0.29,0.0,0.02,0.67,0.13,0.67,0.37,0.31,-0.6
ADBE,2016-04-11,0.03840774407784142,-0.45499979636630505,-0.28,0.0,-0.13,0.95,-0.01,0.95,0.0,0.3,0.02
ADBE,2016-04-13,0.015127476183665944,-0.45499979636630505,1.23,0.0,0.86,0.38,0.98,0.38,-0.48,-0.35,-1.36
ADBE,2016-04-18,-0.0064215714861206585,-0.45499979636630505,0.65,0.0,0.11,-0.19,0.15,-0.19,-0.16,-0.07,-0.29
ADBE,2016-04-19,0.0018649016932876794,-0.45816304749050263,0.28,0.0,-0.37,1.48,-0.19,1.48,-0.2,0.36,-0.63
ADBE,2016-04-20,-0.004671489349973745,-0.45816304749050263,0.15,0.0,-0.11,0.58,-0.01,0.58,-0.29,-0.12,-1.11
ADBE,2016-04-21,0.005292046200071621,-0.45816304749050263,-0.48,0.0,0.1,-0.6,-0.02,-0.6,-0.6,-0.35,-0.93
ADBE,2016-04-22,0.019305853079224056,-0.45816304749050263,0.12,0.0,0.82,0.51,1.03,0.51,-0.08,0.93,-1.28
ADBE,2016-04-25,0.03997906137425611,-0.45814870623540643,-0.24,0.0,-0.58,-0.18,-0.66,-0.18,0.1,-0.17,1.37
ADBE,2016-04-26,0.03598542932463067,-0.45814870623540643,0.29,0.0,0.66,0.81,0.82,0.81,0.3,0.6,-0.86
ADBE,2016-04-27,0.0390004535836217,-0.45814870623540643,0.21,0.0,0.04,0.7,0.18,0.7,-0.18,0.75,-0.68
